TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_ID,QUANTITY,PRODUCT,PRICE,CATEGORY
"Tuesday, January 9, 2018",10:58:08,288684,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",11:00:25,288717,1,Juice,1.25,Drink
"Tuesday, January 9, 2018",11:04:26,288816,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",11:05:39,288849,1,Hot chocolate,3.5,Drink
"Tuesday, January 9, 2018",11:41:48,289080,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",11:53:37,289212,1,Smoothies,4.75,Drink
"Tuesday, January 9, 2018",11:58:40,289245,1,Bread,2.25,Side Order
"Tuesday, January 9, 2018",12:24:30,289476,1,Bread,2.25,Side Order
"Tuesday, January 9, 2018",12:31:06,289542,1,Sandwich,5.5,Food
"Tuesday, January 9, 2018",12:48:55,289674,1,Tea,2.2,Drink
"Tuesday, January 9, 2018",13:19:43,290004,1,Bread,2.25,Side Order
"Tuesday, January 9, 2018",14:28:00,290466,1,Salad,6,Food
"Tuesday, January 9, 2018",14:31:33,290565,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",14:43:32,290664,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",14:59:58,290697,1,Bread,2.25,Side Order
"Tuesday, January 9, 2018",14:59:58,290697,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",15:25:11,290763,1,Coffee,2.5,Drink
"Tuesday, January 9, 2018",16:11:33,291027,1,Cake,1.75,Dessert
"Wednesday, January 10, 2018",9:30:22,291456,1,Donut,2.25,Pastry
"Wednesday, January 10, 2018",10:13:07,291555,1,Croissant,3.25,Pastry
"Wednesday, January 10, 2018",10:13:07,291555,1,Milk,2.75,Drink
"Wednesday, January 10, 2018",10:13:07,291555,1,Tea,2.2,Drink
"Wednesday, January 10, 2018",10:58:09,291687,1,Bread,2.25,Side Order
"Wednesday, January 10, 2018",11:01:00,291720,1,Coffee,2.5,Drink
"Wednesday, January 10, 2018",11:16:59,291852,1,Coffee,2.5,Drink
"Wednesday, January 10, 2018",11:38:59,291951,1,Bread,2.25,Side Order
"Wednesday, January 10, 2018",11:43:27,291984,2,Coffee,2.5,Drink
"Wednesday, January 10, 2018",12:29:52,292248,1,Smoothies,4.75,Drink
"Wednesday, January 10, 2018",12:34:10,292347,1,Scrambled Eggs,3,Food
"Wednesday, January 10, 2018",12:34:10,292347,1,Croissant,3.25,Pastry
"Wednesday, January 10, 2018",12:40:45,292446,1,Bread,2.25,Side Order
"Wednesday, January 10, 2018",13:44:38,292710,1,Sandwich,5.5,Food
"Wednesday, January 10, 2018",14:30:39,292908,1,Coffee,2.5,Drink
"Wednesday, January 10, 2018",14:30:39,292908,2,Hot chocolate,3.5,Drink
"Wednesday, January 10, 2018",14:53:08,292974,2,Coffee,2.5,Drink
"Wednesday, January 10, 2018",14:56:06,293040,1,Coffee,2.5,Drink
"Wednesday, January 10, 2018",14:56:06,293040,1,Sandwich,5.5,Food
"Wednesday, January 10, 2018",16:04:40,293271,1,Brownie,2.25,Pastry
"Wednesday, January 10, 2018",16:04:40,293271,1,Tea,2.2,Drink
"Wednesday, January 10, 2018",16:09:51,293304,1,Brownie,2.25,Pastry
"Thursday, January 11, 2018",8:34:56,293403,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",10:36:19,293502,1,Tea,2.2,Drink
"Thursday, January 11, 2018",11:13:13,293733,1,Tea,2.2,Drink
"Thursday, January 11, 2018",11:14:01,293766,1,Tea,2.2,Drink
"Thursday, January 11, 2018",11:54:13,293898,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",12:02:34,293931,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",12:39:53,294096,1,Sandwich,5.5,Food
"Thursday, January 11, 2018",13:12:59,294162,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",13:16:08,294195,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",13:39:18,294294,1,Danish Pastry,1.75,Pastry
"Thursday, January 11, 2018",14:12:05,294426,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",14:14:05,294459,1,Coffee,2.5,Drink
"Thursday, January 11, 2018",14:41:31,294492,1,Soft Drink,2.25,Drink
"Thursday, January 11, 2018",15:33:17,294624,1,Coffee,2.5,Drink
"Friday, January 12, 2018",9:27:00,294888,1,Coffee,2.5,Drink
"Friday, January 12, 2018",10:04:52,294954,1,Coffee,2.5,Drink
"Friday, January 12, 2018",10:49:15,295119,1,Donut,2.25,Pastry
"Friday, January 12, 2018",11:17:22,295218,1,Tea,2.2,Drink
"Friday, January 12, 2018",11:19:39,295251,1,Coffee,2.5,Drink
"Friday, January 12, 2018",12:14:03,295449,1,Coffee,2.5,Drink
"Friday, January 12, 2018",13:00:27,295647,1,Muffin,1.25,Pastry
"Friday, January 12, 2018",13:27:27,295779,1,Danish Pastry,1.75,Pastry
"Friday, January 12, 2018",13:30:48,295812,1,Water,1.25,Drink
"Friday, January 12, 2018",13:31:59,295878,1,Sandwich,5.5,Food
"Friday, January 12, 2018",14:08:05,296043,1,Coffee,2.5,Drink
"Friday, January 12, 2018",14:18:01,296109,1,Soup,2.5,Side Order
"Friday, January 12, 2018",15:29:15,296373,1,Coffee,2.5,Drink
"Friday, January 12, 2018",15:39:03,296439,1,Bread,2.25,Side Order
"Friday, January 12, 2018",16:02:33,296505,1,Cookies,1.25,Pastry
"Friday, January 12, 2018",16:52:03,296571,2,Coffee,2.5,Drink
"Friday, January 12, 2018",16:52:03,296571,1,Salad,6,Food
"Saturday, January 13, 2018",8:33:51,296670,1,Hot chocolate,3.5,Drink
"Saturday, January 13, 2018",8:33:51,296670,1,Bread,2.25,Side Order
"Saturday, January 13, 2018",10:46:30,296934,1,Coffee,2.5,Drink
"Saturday, January 13, 2018",12:40:48,297264,1,Cake,1.75,Dessert
"Saturday, January 13, 2018",12:48:39,297330,1,Scrambled Eggs,3,Food
"Saturday, January 13, 2018",12:58:43,297363,1,Coffee,2.5,Drink
"Saturday, January 13, 2018",12:58:43,297363,2,Bread,2.25,Side Order
"Saturday, January 13, 2018",13:18:31,297429,1,Coffee,2.5,Drink
"Saturday, January 13, 2018",13:29:00,297462,1,Bread,2.25,Side Order
"Saturday, January 13, 2018",13:37:14,297495,1,Cake,1.75,Dessert
"Saturday, January 13, 2018",14:47:20,297693,1,Tea,2.2,Drink
"Saturday, January 13, 2018",14:48:07,297726,2,Tea,2.2,Drink
"Saturday, January 13, 2018",15:33:59,297759,1,Muffin,1.25,Pastry
"Saturday, January 13, 2018",15:37:31,297792,1,Coffee,2.5,Drink
"Saturday, January 13, 2018",16:15:25,297858,2,Coffee,2.5,Drink
"Saturday, January 13, 2018",16:47:36,297924,1,Juice,1.25,Drink
"Sunday, January 14, 2018",8:57:10,298221,1,Coffee,2.5,Drink
"Sunday, January 14, 2018",9:13:42,298353,1,Cookies,1.25,Pastry
"Sunday, January 14, 2018",9:53:11,298452,2,Coffee,2.5,Drink
"Sunday, January 14, 2018",9:59:48,298485,1,Bread,2.25,Side Order
"Sunday, January 14, 2018",10:45:56,298716,1,White Chocolate Cookie,1.25,Pastry
"Sunday, January 14, 2018",10:58:52,298749,1,Cake,1.75,Dessert
"Sunday, January 14, 2018",12:57:31,299211,1,Tea,2.2,Drink
"Sunday, January 14, 2018",14:11:45,299310,1,Truffles,4.75,Side Order
"Sunday, January 14, 2018",15:09:18,299475,1,Coffee,2.5,Drink
"Monday, January 15, 2018",10:38:51,300366,1,Cake,1.75,Dessert
"Monday, January 15, 2018",10:52:22,300498,1,Juice,1.25,Drink
"Monday, January 15, 2018",10:56:02,300531,1,Munchkins,1,Snack
"Monday, January 15, 2018",11:23:20,300663,1,Coffee,2.5,Drink
"Monday, January 15, 2018",12:12:43,300927,1,Milk,2.75,Drink
"Monday, January 15, 2018",12:13:24,300960,1,Coffee,2.5,Drink
"Monday, January 15, 2018",12:15:06,301026,1,Coffee,2.5,Drink
"Monday, January 15, 2018",14:07:24,301554,1,Feta Cheese,1.5,Side Order
"Monday, January 15, 2018",14:18:38,301653,1,Brownie,2.25,Pastry
"Monday, January 15, 2018",14:18:38,301653,1,Coffee,2.5,Drink
"Monday, January 15, 2018",15:25:29,301851,1,Bread,2.25,Side Order
"Monday, January 15, 2018",16:53:39,302181,1,Scone,1.75,Pastry
"Monday, January 15, 2018",16:53:39,302181,1,Coffee,2.5,Drink
"Tuesday, January 16, 2018",9:25:08,302445,1,Cookies,1.25,Pastry
"Tuesday, January 16, 2018",9:35:19,302511,1,Bread,2.25,Side Order
"Tuesday, January 16, 2018",9:55:11,302610,1,Bread,2.25,Side Order
"Tuesday, January 16, 2018",10:40:35,302874,1,Sandwich,5.5,Food
"Wednesday, January 24, 2018",11:30:22,318714,1,Feta Cheese,1.5,Side Order
"Wednesday, January 24, 2018",12:04:13,319011,2,Sandwich,5.5,Food
"Wednesday, January 24, 2018",12:15:00,319077,1,Farm House Salad,6,Food
"Wednesday, January 24, 2018",14:30:09,319473,1,Tea,2.2,Drink
"Friday, January 19, 2018",12:30:44,309177,3,Coffee,2.5,Drink
"Friday, January 19, 2018",13:02:00,309309,1,Coffee,2.5,Drink
"Friday, January 19, 2018",14:29:06,309474,1,Feta Cheese,1.5,Side Order
"Friday, January 19, 2018",14:30:46,309540,1,Coffee,2.5,Drink
"Friday, January 19, 2018",15:12:06,309639,1,Water,1.25,Drink
"Friday, January 19, 2018",16:13:00,309870,1,Coffee,2.5,Drink
"Saturday, January 20, 2018",10:30:46,310266,1,Bread,2.25,Side Order
"Saturday, January 20, 2018",11:02:01,310398,1,Milk,2.75,Drink
"Saturday, January 20, 2018",11:02:01,310398,1,Bread,2.25,Side Order
"Saturday, January 20, 2018",15:33:41,311289,1,Bread,2.25,Side Order
"Saturday, January 20, 2018",15:53:16,311421,1,Muffin,1.25,Pastry
"Saturday, January 20, 2018",15:53:16,311421,1,Soup,2.5,Side Order
"Saturday, January 20, 2018",16:07:34,311454,1,Cake,1.75,Dessert
"Saturday, January 20, 2018",16:44:45,311586,1,Bread,2.25,Side Order
"Saturday, January 20, 2018",16:50:10,311652,1,Donut,2.25,Pastry
"Saturday, January 20, 2018",17:01:08,311718,1,Donut,2.25,Pastry
"Sunday, January 21, 2018",9:28:32,312081,1,Tea,2.2,Drink
"Sunday, January 21, 2018",9:57:26,312147,1,Coffee,2.5,Drink
"Sunday, January 21, 2018",10:45:47,312312,2,Coffee,2.5,Drink
"Sunday, January 21, 2018",10:53:10,312345,1,Cinammon Rolls,2.75,Pastry
"Sunday, January 21, 2018",10:53:10,312345,1,Juice,1.25,Drink
"Sunday, January 21, 2018",11:27:08,312444,1,Tea,2.2,Drink
"Sunday, January 21, 2018",11:51:58,312609,1,Coffee,2.5,Drink
"Sunday, January 21, 2018",12:04:05,312642,1,Cookies,1.25,Pastry
"Sunday, January 21, 2018",14:03:53,313071,1,Sandwich,5.5,Food
"Sunday, January 21, 2018",14:05:53,313104,1,Bread,2.25,Side Order
"Sunday, January 21, 2018",14:19:13,313203,1,Tea,2.2,Drink
"Sunday, January 21, 2018",14:19:13,313203,2,Sandwich,5.5,Food
"Sunday, January 21, 2018",14:28:23,313236,2,Sandwich,5.5,Food
"Sunday, January 21, 2018",14:46:07,313269,1,Salad,6,Food
"Sunday, January 21, 2018",15:03:26,313368,1,Bread,2.25,Side Order
"Monday, January 22, 2018",8:47:29,313698,1,Toast,2,Side Order
"Monday, January 22, 2018",9:18:08,313863,1,Coffee,2.5,Drink
"Monday, January 22, 2018",10:44:29,314028,1,Donut,2.25,Pastry
"Monday, January 22, 2018",10:53:58,314061,2,Bread,2.25,Side Order
"Monday, January 22, 2018",13:39:11,314589,2,Coffee,2.5,Drink
"Monday, January 22, 2018",13:45:41,314622,1,Sandwich,5.5,Food
"Monday, January 22, 2018",15:26:07,314919,1,Cinammon Rolls,2.75,Pastry
"Monday, January 22, 2018",15:44:15,314985,1,Tea,2.2,Drink
"Monday, January 22, 2018",15:56:41,315018,1,Coffee,2.5,Drink
"Tuesday, January 23, 2018",8:25:07,315216,1,Farm House Salad,6,Food
"Tuesday, January 23, 2018",8:58:19,315315,1,Steak,9,Food
"Tuesday, January 23, 2018",9:19:34,315513,1,Donut,2.25,Pastry
"Tuesday, January 23, 2018",10:13:55,315810,1,Munchkins,1,Snack
"Tuesday, January 23, 2018",10:23:55,315876,1,Bread,2.25,Side Order
"Tuesday, January 23, 2018",10:33:51,315942,1,Ceasar Salar,6,Food
"Tuesday, January 23, 2018",10:36:49,316008,1,Scrambled Eggs,3,Food
"Tuesday, January 23, 2018",10:43:56,316074,1,Steak,9,Food
"Tuesday, January 23, 2018",11:07:38,316305,1,Donut,2.25,Pastry
"Tuesday, January 23, 2018",11:27:08,316338,1,Eclair,1.75,Pastry
"Tuesday, January 23, 2018",11:27:08,316338,1,Gingerbread Cookies,1.25,Pastry
"Tuesday, January 23, 2018",11:28:11,316371,1,Cake,1.75,Dessert
"Tuesday, January 23, 2018",12:14:40,316569,1,Brownie,2.25,Pastry
"Tuesday, January 23, 2018",13:12:32,316833,1,Coffee,2.5,Drink
"Tuesday, January 23, 2018",13:15:34,316866,1,Cake,1.75,Dessert
"Tuesday, January 23, 2018",14:58:20,317295,1,Eclair,1.75,Pastry
"Tuesday, January 23, 2018",15:00:50,317328,1,Tea,2.2,Drink
"Tuesday, January 23, 2018",15:44:07,317559,1,Coffee,2.5,Drink
"Tuesday, January 23, 2018",16:01:34,317625,1,Honey,1.4,Side Order
"Tuesday, January 23, 2018",16:02:06,317658,1,Eclair,1.75,Pastry
"Tuesday, January 23, 2018",16:05:07,317691,1,Cake,1.75,Dessert
"Tuesday, January 23, 2018",16:14:28,317757,1,Juice,1.25,Drink
"Tuesday, January 23, 2018",16:16:03,317790,1,Soup,2.5,Side Order
"Tuesday, January 23, 2018",16:25:09,317856,1,Coffee,2.5,Drink
"Tuesday, January 23, 2018",16:25:09,317856,1,Sandwich,5.5,Food
"Tuesday, January 23, 2018",16:30:32,317922,2,Coffee,2.5,Drink
"Tuesday, January 23, 2018",22:43:06,318120,1,Carrot Sticks,1.25,Side Order
"Wednesday, August 16, 2017",10:07:57,99,1,Cookies,1.25,Pastry
"Wednesday, August 16, 2017",10:16:55,198,1,Muffin,1.25,Pastry
"Wednesday, August 16, 2017",10:21:59,297,1,Muffin,1.25,Pastry
"Wednesday, August 16, 2017",10:27:21,363,1,Milk,2.75,Drink
"Wednesday, August 16, 2017",10:31:24,429,1,Basket,4.5,Food
"Wednesday, August 16, 2017",10:31:24,429,1,Coffee,2.5,Drink
"Wednesday, August 16, 2017",10:37:08,528,1,Bread,2.25,Side Order
"Wednesday, August 16, 2017",11:12:56,1023,1,Basket,4.5,Food
"Wednesday, August 16, 2017",11:42:40,1254,1,Tea,2.2,Drink
"Wednesday, August 16, 2017",12:00:22,1419,1,Eclair,1.75,Pastry
"Wednesday, August 16, 2017",12:00:22,1419,1,Fudge,2.5,Snack
"Wednesday, August 16, 2017",12:08:36,1485,1,Hot chocolate,3.5,Drink
"Wednesday, August 16, 2017",12:23:01,1617,2,Coffee,2.5,Drink
"Wednesday, August 16, 2017",13:14:04,1980,2,Coffee,2.5,Drink
"Wednesday, August 16, 2017",13:24:00,2046,1,Vanilla Frosted Donut,1.25,Pastry
"Wednesday, August 16, 2017",13:49:36,2244,1,Omelette,5,Food
"Wednesday, August 16, 2017",14:21:38,2376,1,Coffee,2.5,Drink
"Wednesday, August 16, 2017",14:22:39,2409,1,Bread,2.25,Side Order
"Wednesday, August 16, 2017",14:32:26,2475,1,Milk,2.75,Drink
"Thursday, August 17, 2017",8:28:31,2673,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",9:46:48,3168,2,Donut,2.25,Pastry
"Thursday, August 17, 2017",11:13:08,3861,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",11:25:56,3927,1,Muffin,1.25,Pastry
"Thursday, August 17, 2017",11:37:30,4026,1,Cookies,1.25,Pastry
"Thursday, August 17, 2017",11:43:10,4092,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",11:53:11,4191,1,Farm House Salad,6,Food
"Thursday, August 17, 2017",11:55:00,4224,1,Apple Pie,2.75,Dessert
"Thursday, August 17, 2017",11:55:00,4224,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",12:50:57,4587,1,Strawberry-Frosted Donut,1.25,Pastry
"Thursday, August 17, 2017",13:08:30,4818,1,Sandwich,5.5,Food
"Thursday, August 17, 2017",13:50:17,4983,1,Soup,2.5,Side Order
"Thursday, August 17, 2017",14:04:16,5148,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",14:42:34,5313,1,Tea,2.2,Drink
"Thursday, August 17, 2017",14:48:49,5445,1,Tea,2.2,Drink
"Thursday, August 17, 2017",15:16:49,5610,1,Coffee,2.5,Drink
"Thursday, August 17, 2017",17:06:47,5676,1,Bread,2.25,Side Order
"Thursday, August 17, 2017",17:06:47,5676,1,Coffee,2.5,Drink
"Friday, August 18, 2017",8:20:50,5907,1,Donut,2.25,Pastry
"Friday, August 18, 2017",9:07:47,6006,2,Donut,2.25,Pastry
"Friday, August 18, 2017",10:02:27,6171,1,Bread,2.25,Side Order
"Friday, August 18, 2017",11:06:09,6435,1,Bread,2.25,Side Order
"Friday, August 18, 2017",11:08:18,6468,1,Cookies,1.25,Pastry
"Friday, August 18, 2017",11:11:58,6534,1,Coffee,2.5,Drink
"Friday, August 18, 2017",12:03:37,6831,1,Strawberry-Frosted Donut,1.25,Pastry
"Friday, August 18, 2017",12:12:26,6930,1,Eclair,1.75,Pastry
"Friday, August 18, 2017",12:15:36,6963,1,Coffee,2.5,Drink
"Friday, August 18, 2017",14:25:14,7821,1,Coffee,2.5,Drink
"Friday, August 18, 2017",15:33:18,8052,1,Hot chocolate,3.5,Drink
"Friday, August 18, 2017",15:48:44,8118,1,Tea,2.2,Drink
"Friday, August 18, 2017",16:07:11,8151,3,Coffee,2.5,Drink
"Friday, August 18, 2017",16:07:11,8151,1,Juice,1.25,Drink
"Friday, August 18, 2017",16:26:55,8283,1,Coffee,2.5,Drink
"Saturday, August 19, 2017",8:08:45,8514,1,Coffee,2.5,Drink
"Saturday, August 19, 2017",8:12:03,8580,1,Coffee,2.5,Drink
"Saturday, August 19, 2017",8:12:51,8613,1,Coffee,2.5,Drink
"Saturday, August 19, 2017",9:25:31,8877,1,Bread,2.25,Side Order
"Saturday, August 19, 2017",9:33:47,8943,2,Coffee,2.5,Drink
"Saturday, August 19, 2017",9:52:58,9042,1,Donut,2.25,Pastry
"Saturday, August 19, 2017",10:13:27,9174,1,Donut,2.25,Pastry
"Saturday, August 19, 2017",10:17:22,9240,1,Donut,2.25,Pastry
"Saturday, August 19, 2017",10:44:50,9339,1,Donut,2.25,Pastry
"Saturday, August 19, 2017",12:06:51,9801,1,Muffin,1.25,Pastry
"Saturday, August 19, 2017",12:11:56,9834,1,Soft Drink,2.25,Drink
"Saturday, August 19, 2017",12:18:15,9900,1,Eclair,1.75,Pastry
"Saturday, August 19, 2017",12:24:06,9933,1,Soup,2.5,Side Order
"Saturday, August 19, 2017",12:27:31,9966,1,Soup,2.5,Side Order
"Saturday, August 19, 2017",12:54:49,10164,1,Smoothies,4.75,Drink
"Saturday, August 19, 2017",13:58:39,10560,1,Coffee,2.5,Drink
"Saturday, August 19, 2017",14:01:20,10626,1,Bread,2.25,Side Order
"Saturday, August 19, 2017",15:33:54,10857,1,Juice,1.25,Drink
"Saturday, August 19, 2017",15:46:22,10890,1,Munchkins,1,Snack
"Saturday, August 19, 2017",16:54:35,10989,1,Juice,1.25,Drink
"Sunday, August 20, 2017",8:15:21,11418,1,Milk,2.75,Drink
"Sunday, August 20, 2017",8:54:40,11517,1,Bread,2.25,Side Order
"Sunday, August 20, 2017",10:39:12,12243,1,Munchkins,1,Snack
"Sunday, August 20, 2017",10:48:46,12276,1,Bread,2.25,Side Order
"Sunday, August 20, 2017",11:15:14,12375,1,Donut,2.25,Pastry
"Sunday, August 20, 2017",11:31:01,12474,1,Donut,2.25,Pastry
"Sunday, August 20, 2017",11:47:18,12507,1,Donut,2.25,Pastry
"Sunday, August 20, 2017",12:01:18,12606,2,Coffee,2.5,Drink
"Sunday, August 20, 2017",12:01:18,12606,1,Vanilla Frosted Donut,1.25,Pastry
"Sunday, August 20, 2017",12:47:09,12870,1,Milk,2.75,Drink
"Sunday, August 20, 2017",13:30:57,12969,1,Cheese Pizza,3.75,Food
"Sunday, August 20, 2017",13:41:42,13101,1,Donut,2.25,Pastry
"Sunday, August 20, 2017",14:48:35,13398,1,Bread,2.25,Side Order
"Sunday, August 20, 2017",14:48:35,13398,1,Cake,1.75,Dessert
"Sunday, August 20, 2017",15:19:41,13563,1,Coffee,2.5,Drink
"Sunday, August 20, 2017",16:28:32,13992,1,Coffee,2.5,Drink
"Sunday, August 20, 2017",17:40:05,14190,1,Juice Pouch,1.25,Drink
"Sunday, August 20, 2017",19:00:19,14388,1,Coffee,2.5,Drink
"Monday, August 21, 2017",9:13:17,14817,1,Hot chocolate,3.5,Drink
"Monday, August 21, 2017",9:14:38,14850,1,Croissant,3.25,Pastry
"Monday, August 21, 2017",9:29:16,14982,1,Bread,2.25,Side Order
"Monday, August 21, 2017",9:40:56,15081,2,Coffee,2.5,Drink
"Monday, August 21, 2017",9:55:18,15147,1,Brownie,2.25,Pastry
"Monday, August 21, 2017",11:25:41,15807,2,Coffee,2.5,Drink
"Monday, August 21, 2017",12:51:54,16104,1,Juice,1.25,Drink
"Monday, August 21, 2017",13:15:24,16269,1,Brownie,2.25,Pastry
"Monday, August 21, 2017",14:04:31,16401,1,Hot chocolate,3.5,Drink
"Monday, August 21, 2017",15:36:38,16797,1,Soup,2.5,Side Order
"Friday, August 25, 2017",9:55:36,27192,1,Hot chocolate,3.5,Drink
"Friday, August 25, 2017",10:07:31,27225,1,Munchkins,1,Snack
"Friday, August 25, 2017",10:50:47,27456,1,Farm House Salad,6,Food
"Friday, August 25, 2017",11:17:11,27621,1,Croissant,3.25,Pastry
"Friday, August 25, 2017",11:19:09,27654,1,Coffee,2.5,Drink
"Friday, August 25, 2017",11:47:50,27852,1,Eclair,1.75,Pastry
"Friday, August 25, 2017",12:17:33,27984,1,Coffee,2.5,Drink
"Friday, August 25, 2017",12:33:17,28149,1,Munchkins,1,Snack
"Friday, August 25, 2017",14:28:30,28743,1,Tea,2.2,Drink
"Friday, August 25, 2017",14:28:30,28743,1,Muffin,1.25,Pastry
"Friday, August 25, 2017",14:36:39,28809,1,Brownie,2.25,Pastry
"Friday, August 25, 2017",14:36:39,28809,1,Strawberry-Frosted Donut,1.25,Pastry
"Friday, August 25, 2017",14:45:38,28842,1,Coffee,2.5,Drink
"Friday, August 25, 2017",14:56:14,28908,1,Soup,2.5,Side Order
"Saturday, August 26, 2017",10:15:09,29502,1,Farm House Salad,6,Food
"Saturday, August 26, 2017",11:03:38,29634,2,Coffee,2.5,Drink
"Saturday, August 26, 2017",11:59:56,29964,1,Bread,2.25,Side Order
"Saturday, August 26, 2017",12:50:36,30261,1,Bread,2.25,Side Order
"Saturday, August 26, 2017",13:44:09,30525,1,Apple Pie,2.75,Dessert
"Saturday, August 26, 2017",14:15:05,30558,1,Fudge,2.5,Snack
"Saturday, August 26, 2017",14:26:30,30657,2,Coffee,2.5,Drink
"Saturday, August 26, 2017",18:04:13,30888,1,Sandwich,5.5,Food
"Sunday, August 27, 2017",9:24:34,31251,1,Bread,2.25,Side Order
"Tuesday, August 29, 2017",13:10:34,38148,1,Tea,2.2,Drink
"Tuesday, August 29, 2017",13:16:38,38214,1,Acai Bowl,5.5,Food
"Tuesday, August 29, 2017",14:00:25,38478,1,Muffin,1.25,Pastry
"Tuesday, August 29, 2017",14:07:49,38544,1,Coffee,2.5,Drink
"Tuesday, August 29, 2017",14:35:38,38775,1,Tea,2.2,Drink
"Tuesday, August 29, 2017",14:42:31,38808,1,Cookies,1.25,Pastry
"Tuesday, August 29, 2017",14:48:20,38841,1,Brownie,2.25,Pastry
"Tuesday, August 29, 2017",15:03:00,38907,1,Tea,2.2,Drink
"Tuesday, August 29, 2017",15:03:00,38907,1,Bread,2.25,Side Order
"Tuesday, August 29, 2017",16:13:45,39468,1,Juice,1.25,Drink
"Tuesday, August 29, 2017",16:46:30,39567,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",9:47:12,39666,1,Coffee,2.5,Drink
"Wednesday, August 30, 2017",10:21:02,39930,1,Croissant,3.25,Pastry
"Wednesday, August 30, 2017",10:21:02,39930,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",11:07:58,40128,1,Tea,2.2,Drink
"Wednesday, August 30, 2017",11:42:45,40557,1,Milk,2.75,Drink
"Wednesday, August 30, 2017",11:48:20,40623,2,Coffee,2.5,Drink
"Wednesday, August 30, 2017",11:48:20,40623,1,Acai Bowl,5.5,Food
"Wednesday, August 30, 2017",11:48:20,40623,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",12:07:00,40920,1,Hot chocolate,3.5,Drink
"Wednesday, August 30, 2017",12:14:13,40986,1,Water,1.25,Drink
"Wednesday, August 30, 2017",12:16:32,41019,1,Milk,2.75,Drink
"Wednesday, August 30, 2017",12:53:08,41151,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",13:01:23,41184,1,Milk,2.75,Drink
"Wednesday, August 30, 2017",13:01:23,41184,2,Coffee,2.5,Drink
"Wednesday, August 30, 2017",13:13:15,41250,1,Coffee,2.5,Drink
"Wednesday, August 30, 2017",13:17:17,41283,1,Tea,2.2,Drink
"Wednesday, August 30, 2017",13:19:35,41316,1,Brownie,2.25,Pastry
"Wednesday, August 30, 2017",13:50:52,41448,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",14:14:28,41547,2,Bread,2.25,Side Order
"Wednesday, August 30, 2017",14:28:42,41580,1,Coffee,2.5,Drink
"Wednesday, August 30, 2017",14:28:42,41580,1,Brownie,2.25,Pastry
"Thursday, August 31, 2017",8:31:39,42108,1,Coffee,2.5,Drink
"Thursday, August 31, 2017",10:13:05,42504,1,Tea,2.2,Drink
"Thursday, August 31, 2017",10:32:27,42603,1,Cheese Pizza,3.75,Food
"Thursday, August 31, 2017",10:49:38,42669,1,Truffles,4.75,Side Order
"Thursday, August 31, 2017",11:40:40,42933,1,Bread,2.25,Side Order
"Thursday, August 31, 2017",12:08:51,43065,1,Coffee,2.5,Drink
"Thursday, August 31, 2017",12:20:23,43098,1,Tea,2.2,Drink
"Thursday, August 31, 2017",12:29:09,43197,1,Tea,2.2,Drink
"Sunday, August 27, 2017",9:32:14,31317,1,Juice,1.25,Drink
"Sunday, August 27, 2017",9:37:37,31350,1,Cookies,1.25,Pastry
"Sunday, August 27, 2017",9:37:37,31350,1,Coffee,2.5,Drink
"Sunday, August 27, 2017",10:03:59,31548,1,Bread,2.25,Side Order
"Sunday, August 27, 2017",10:58:34,31746,1,Coffee,2.5,Drink
"Sunday, August 27, 2017",11:19:37,31812,1,Coffee,2.5,Drink
"Sunday, August 27, 2017",11:23:12,31845,1,Truffles,4.75,Side Order
"Sunday, August 27, 2017",11:46:37,31944,1,Coffee,2.5,Drink
"Sunday, August 27, 2017",12:01:44,32010,1,Brownie,2.25,Pastry
"Sunday, August 27, 2017",12:02:40,32043,1,Bread,2.25,Side Order
"Sunday, August 27, 2017",12:38:17,32208,1,Bread,2.25,Side Order
"Sunday, August 27, 2017",13:43:08,32439,1,Hot chocolate,3.5,Drink
"Sunday, August 27, 2017",14:04:40,32538,1,Munchkins,1,Snack
"Sunday, August 27, 2017",15:14:10,32835,1,Coffee,2.5,Drink
"Sunday, August 27, 2017",15:22:10,32868,1,Tea,2.2,Drink
